date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019-10-14,sz.000876,18.66,18.82,18.11,18.63,18.62,39235722,729046639.84,3,0.9343,1,0.0537,0
2019-10-15,sz.000876,18.32,19.0,18.31,18.7,18.63,36763956,685187015.39,3,0.8754,1,0.3757,0
2019-10-16,sz.000876,18.67,18.72,18.33,18.39,18.7,22635029,418167519.19,3,0.539,1,-1.6578,0
2019-10-17,sz.000876,18.47,18.67,18.16,18.25,18.39,19466747,357065238.85,3,0.4635,1,-0.7613,0
2019-10-18,sz.000876,18.39,18.67,18.0,18.06,18.25,28939648,530783549.63,3,0.6891,1,-1.0411,0
2019-10-21,sz.000876,18.3,19.6,18.21,19.28,18.06,75474008,1435554537.94,3,1.7972,1,6.7553,0
2019-10-22,sz.000876,19.19,19.39,18.9,19.3,19.28,43728062,835816516.15,3,1.0413,1,0.1037,0
2019-10-23,sz.000876,19.36,19.85,19.13,19.25,19.3,42133933,821543763.5,3,1.0033,1,-0.2591,0
2019-10-24,sz.000876,19.15,19.55,18.73,19.29,19.25,40975181,786627273.6,3,0.9757,1,0.2078,0
2019-10-25,sz.000876,19.5,20.99,19.31,20.99,19.29,104020864,2123664049.29,3,2.477,1,8.8128,0
2019-10-28,sz.000876,20.49,22.67,20.25,22.06,20.99,96212784,2077593880.7,3,2.291,1,5.0977,0
2019-10-29,sz.000876,21.81,22.7,21.62,22.27,22.06,73994158,1651064740.86,3,1.762,1,0.952,0
2019-10-30,sz.000876,22.23,23.15,21.74,23.13,22.27,73461017,1657068150.04,3,1.7493,1,3.8617,0
2019-10-31,sz.000876,23.37,23.76,21.41,22.06,23.13,100864873,2268960263.48,3,2.4018,1,-4.626,0
2019-11-01,sz.000876,21.64,22.4,21.24,22.09,22.06,56141831,1229396656.73,3,1.3369,1,0.136,0
2019-11-04,sz.000876,21.8,23.23,21.79,23.1,22.09,67656672,1536439049.26,3,1.6111,1,4.5722,0
2019-11-05,sz.000876,22.83,23.45,22.83,23.2,23.1,70254095,1626130375.54,3,1.6729,1,0.4329,0
2019-11-06,sz.000876,23.1,23.15,21.93,22.48,23.2,69115231,1550704796.68,3,1.6458,1,-3.1035,0
2019-11-07,sz.000876,22.29,23.37,22.27,22.88,22.48,51786610,1188454571.93,3,1.2331,1,1.7794,0
2019-11-08,sz.000876,23.0,23.3,22.38,22.4,22.88,48323127,1100712959.49,3,1.1507,1,-2.0979,0
2019-11-11,sz.000876,21.68,22.75,21.6,22.27,22.4,53912187,1199836414.38,3,1.2838,1,-0.5804,0
2019-11-12,sz.000876,22.38,22.9,22.18,22.46,22.27,35910633,808584267.88,3,0.8551,1,0.8532,0
2019-11-13,sz.000876,22.68,22.85,22.02,22.3,22.46,27710658,620108182.67,3,0.6599,1,-0.7124,0
2019-11-14,sz.000876,22.44,22.54,22.0,22.25,22.3,31505047,700275159.71,3,0.7502,1,-0.2242,0
