date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-11-27,25.2,25.29,24.95,24.78,192492.23,-0.24,-0.95,25.34,25.163,24.615,322538.75,405090.38,454518.36
2018-11-28,25.0,25.88,25.88,24.99,386165.31,0.93,3.73,25.31,25.336,24.697,283440.97,381818.63,445544.18
2018-11-29,25.95,26.48,25.29,25.0,393643.31,-0.59,-2.28,25.242,25.427,24.741,302004.15,395320.61,434333.98
2018-11-30,25.27,25.53,25.44,25.03,192754.06,0.15,0.59,25.35,25.493,24.782,281229.09,364997.43,411354.73
2018-12-03,26.0,26.06,25.73,24.81,608149.44,0.29,1.14,25.458,25.469,24.866,354640.87,366755.77,412577.42
2018-12-04,25.56,25.56,25.13,24.86,509945.97,-0.6,-2.33,25.494,25.417,24.916,418131.62,370335.18,417033.52
2018-12-05,24.81,25.69,25.3,24.76,407176.09,0.17,0.68,25.378,25.344,24.988,422333.77,352887.37,415319.42
2018-12-06,24.91,25.47,25.1,24.9,243022.81,-0.2,-0.79,25.34,25.291,25.044,392209.67,347106.91,400060.52
2018-12-07,25.12,25.85,25.34,25.12,275278.78,0.24,0.96,25.32,25.335,25.133,408714.62,344971.85,395360.29
2018-12-10,25.12,25.59,25.0,24.9,274636.88,-0.34,-1.34,25.174,25.316,25.189,342012.11,348326.49,389755.02
2018-12-11,24.95,25.98,25.97,24.91,433703.47,0.97,3.88,25.342,25.418,25.291,326763.61,372447.61,388768.99
2018-12-12,26.31,26.8,26.35,26.14,484759.91,0.38,1.46,25.552,25.465,25.401,342280.37,382307.07,382062.85
2018-12-13,26.69,27.47,27.1,26.4,644463.38,0.75,2.85,25.952,25.646,25.537,422568.48,407389.08,401354.84
2018-12-14,26.78,27.11,26.46,26.31,311472.59,-0.64,-2.36,26.176,25.748,25.621,429807.25,419260.93,392129.18
2018-12-17,26.51,26.75,26.52,25.94,321532.38,0.06,0.23,26.48,25.827,25.648,439186.35,390599.23,378677.5
2018-12-18,26.23,26.39,25.5,25.34,413674.28,-1.02,-3.85,26.386,25.864,25.641,435180.51,380972.06,375653.62
2018-12-19,25.71,26.09,25.38,25.15,290663.47,-0.12,-0.47,26.192,25.872,25.608,396361.22,369320.8,361104.08
2018-12-20,25.45,25.8,25.3,24.91,412249.81,-0.08,-0.32,25.832,25.892,25.592,349918.51,386243.5,366675.2
2018-12-21,25.17,25.18,24.25,23.7,607919.25,-1.05,-4.15,25.39,25.783,25.559,409207.84,419507.54,382239.7
2018-12-24,23.92,24.08,23.88,23.33,493219.44,-0.37,-1.53,24.862,25.671,25.494,443545.25,441365.8,394846.14
2018-12-25,23.42,24.22,23.97,23.38,426901.28,0.09,0.38,24.556,25.471,25.445,446190.65,440685.58,406566.6
2018-12-26,23.84,23.98,23.8,23.58,221987.27,-0.17,-0.71,24.24,25.216,25.341,432455.41,414408.32,398357.69
2018-12-27,24.25,24.56,23.44,23.44,352501.75,-0.36,-1.51,23.868,24.85,25.248,420505.8,385212.15,396300.62
2018-12-28,23.67,24.24,23.82,23.67,322810.91,0.38,1.62,23.782,24.586,25.167,363484.13,386345.98,402803.46
2019-01-02,23.83,24.09,23.9,23.67,247010.28,0.08,0.34,23.786,24.324,25.076,314242.3,378893.77,384746.5
2019-01-03,23.79,24.5,24.07,23.71,222353.59,0.17,0.71,23.806,24.181,25.023,273332.76,359761.71,370366.88
2019-01-04,23.91,25.0,24.93,23.85,377727.19,0.86,3.57,24.032,24.136,25.004,304480.74,368468.08,368894.44
